timestamp,omega_x,omega_y,omega_z,alpha_x,alpha_y,alpha_z
1839240052736,27.2500,-66.6250,-19.0625,-0.2800,0.1400,-0.0500
1839259975680,26.7500,-69.7500,-16.3125,-0.1900,0.1700,0.0400
1839279898624,26.9375,-76.1875,-9.5625,-0.2700,0.1100,0.0600
1839299952640,27.3750,-77.8750,-6.3125,-0.3500,0.3200,-0.0200
1839320006656,26.4375,-77.9375,-6.1875,-0.5400,0.2100,-0.0600
1839318958080,17.9375,-76.2500,-6.0625,-0.4900,0.1300,-0.0200
1839339012096,16.0000,-75.6875,-5.1875,-0.4300,0.0300,-0.1800
1839359066112,23.9375,-75.0000,-4.0000,-0.4800,0.1300,-0.0100
1839378857984,25.6250,-73.4375,-4.4375,-0.7500,0.2700,0.2500
1839398912000,21.3125,-67.9375,-6.1875,-1.0000,0.4700,0.0400
1839420014592,8.3750,-63.2500,-12.0000,-0.7400,0.5300,-0.0500
1839440068608,0.0625,-60.9375,-13.6875,-0.3400,0.1600,-0.1000
1839460122624,-3.5000,-58.3750,-13.6875,-0.2400,0.0500,-0.1400
1839480045568,4.2500,-52.3125,-11.8750,-0.2600,0.0100,-0.1500
1839499968512,22.4375,-44.9375,-5.5000,-0.2900,0.2100,-0.0100
1839520022528,23.3125,-42.2500,-2.9375,-0.4500,0.2300,0.0100
1839520022528,24.6875,-33.2500,0.0625,-0.6700,0.4900,0.0000
1839540076544,19.3125,-20.1875,-0.8750,-0.4400,0.6200,-0.0200
1839559999488,9.1250,-4.2500,-1.5000,-0.1800,0.3600,-0.2200
1839579922432,4.2500,13.3125,1.3750,-0.1400,0.1400,-0.2400
1839599976448,1.1250,28.8750,7.4375,-0.0200,-0.0200,-0.1200
1839618981888,0.6875,42.8750,14.8125,-0.0100,-0.2000,-0.1800
1839639035904,3.0000,48.6875,19.6250,-0.2800,-0.1800,-0.3400
1839659089920,7.3125,53.8125,23.1250,-0.3700,0.0400,-0.4300
1839679012864,14.4375,62.3125,25.8750,-0.6000,0.6200,-0.2200
1839698935808,10.6875,70.5000,23.0000,-0.6600,0.7100,-0.0600
1839718989824,-1.5625,75.8125,16.7500,-0.6200,0.3300,-0.1100
1839719907328,-9.1875,70.4375,13.7500,-0.5800,0.0200,0.0000
1839739961344,-11.6875,57.0625,15.4375,-0.4900,0.1500,-0.0900
1839760015360,-10.8125,44.8125,15.0625,-0.3800,0.3100,-0.0100
1839779938304,-9.6875,39.5000,14.8750,-0.5300,0.2700,0.0300
1839799861248,-4.7500,42.8750,14.6875,-0.6400,0.2800,-0.0400
1839818997760,-1.5625,48.7500,14.2500,-0.6100,0.2700,-0.5900
1839839051776,-7.8125,52.8125,14.3125,-0.4900,0.1600,-0.6400
1839858974720,-20.6875,58.7500,15.0625,-0.3500,0.0100,-0.4000
1839878897664,-23.3750,67.8125,18.3750,-0.3400,-0.0400,-0.2600
1839898951680,-18.6250,78.1250,21.3750,-0.5700,0.1700,-0.0800
1839920054272,-13.5000,84.9375,21.9375,-0.8900,0.2100,-0.1200
1839940108288,-11.1875,82.2500,21.4375,-0.8900,0.2100,-0.1200
1839960031232,-18.5625,78.5000,21.5000,-0.6700,0.3200,-0.0400
1839979954176,-29.1875,73.1250,25.0000,-0.5200,-0.0300,0.2100
1840000008192,-20.6875,71.0625,28.4375,-0.6100,-0.0600,0.3600
1840020062208,-10.1250,67.8750,31.3125,-0.5800,0.1200,0.0700
1840020062208,-6.5000,63.5625,32.1250,-0.5800,0.2100,-0.1200
1840039985152,-4.8125,60.1875,29.1875,-0.6300,0.3200,-0.2200
1840060039168,-2.6875,56.6875,23.2500,-0.8600,0.5000,-0.1000
1840079962112,-1.3125,53.1875,16.5625,-0.8600,0.2100,0.3700
1840100016128,-8.8750,53.2500,10.3750,-0.6900,0.1300,0.4100
1840119021568,-11.1250,46.5625,3.1250,-0.4800,0.4800,0.0100
1840139075584,-9.3125,31.0625,-4.6250,-0.7200,0.6100,-0.1800
1840158998528,-12.2500,12.8750,-13.7500,-0.9100,0.8600,-0.2800
1840178921472,-17.5625,-0.5625,-29.5000,-0.8500,0.7200,-0.1500
1840198975488,-21.5625,-9.1875,-43.1250,-0.7500,0.4500,-0.1700
1840219947008,-17.1250,-14.8125,-51.0000,-0.4300,0.2500,-0.1500
1840240001024,-12.6875,-19.7500,-54.3125,-0.4900,0.3300,-0.1100
1840260055040,-7.6250,-27.2500,-58.8750,-0.6200,0.4000,-0.2500
1840279846912,-2.0625,-35.1875,-63.5000,-0.6000,0.2000,-0.3000
1840299900928,-1.7500,-39.6250,-65.4375,-0.6900,0.1300,-0.1200
1840318906368,-3.2500,-40.2500,-66.6875,-0.7400,0.2900,-0.1900
1840338960384,4.7500,-39.8125,-68.1250,-0.5800,-0.0500,-0.2000
1840359014400,21.1875,-40.8750,-66.6250,-0.2300,0.0600,-0.0700
1840378937344,22.5625,-45.5000,-62.0000,-0.2100,0.0600,-0.0700
1840398860288,19.9375,-44.6875,-58.8125,-0.5900,0.0100,0.0300
1840420093952,21.9375,-41.8750,-57.6250,-0.8300,0.1800,0.1000
1840440016896,21.9375,-41.8750,-57.6250,-0.8300,0.1800,0.1000
1840460070912,19.8125,-42.5625,-57.5625,-0.7600,0.4100,0.0100
1840479993856,23.8750,-44.9375,-56.8125,-0.4900,0.2500,0.0300
1840500047872,26.8125,-47.6875,-50.3750,-0.1800,0.0200,0.1200
1840519970816,22.1875,-45.3125,-42.0000,-0.6000,0.0700,0.2200
1840519970816,12.5000,-40.1250,-39.5625,-0.7500,0.1600,0.2600
1840540024832,10.2500,-36.4375,-36.8750,-0.5200,0.1300,0.1400
1840560078848,14.9375,-32.9375,-30.8750,-0.4600,0.0500,0.1300
1840580001792,15.3750,-29.1875,-25.2500,-0.5800,0.2200,0.1500
1840599924736,10.5625,-25.4375,-19.5625,-0.6600,0.1500,0.0200
1840619061248,4.8125,-21.1250,-16.5000,-0.7700,0.2100,0.0600
1840638984192,-3.1250,-16.0625,-16.6250,-0.7500,0.1600,-0.1900
1840659038208,2.1250,-10.4375,-16.6250,-0.7600,0.1500,-0.2000
1840678961152,5.1250,-7.1875,-16.0625,-0.6000,0.3200,-0.1300
1840699015168,5.8125,-4.1875,-13.2500,-0.4300,0.1700,-0.1600
1840719986688,4.4375,-2.1875,-6.2500,-0.1900,0.2100,0.0300
1840740040704,6.1875,0.7500,4.2500,0.0000,0.0200,0.0300
1840759963648,19.6250,6.5000,18.5625,-0.1000,-0.3600,0.1400
1840779886592,41.0625,12.6875,31.5000,0.0700,0.3600,-0.1300
1840799940608,41.6875,16.6250,34.3125,-0.0900,0.6100,0.1600
1840818946048,22.0625,19.3125,50.2500,-0.0600,0.2100,0.1800
1840839000064,22.0625,19.3125,50.2500,-0.1000,0.3900,0.1000
1840859054080,8.6875,19.6250,60.0625,-0.1300,0.3700,0.0800
1840878845952,3.0625,18.8750,64.1250,-0.0600,0.2100,0.0000
1840898899968,-0.3125,20.1875,76.8125,-0.2100,-0.0800,-0.2100
1840918953984,3.6875,19.8750,80.0000,-0.6200,0.2500,-0.3100
1840920002560,8.3750,18.3750,79.1875,-0.8300,0.3200,-0.2300
1840940056576,8.3750,18.3750,79.1875,-0.6700,0.2400,-0.3800
1840960110592,12.8750,17.6875,77.1875,-0.6600,0.2100,-0.3700
1840980033536,13.7500,17.6250,77.3750,-0.7000,0.2600,-0.2400
1840999956480,5.6875,17.7500,76.0000,-0.6200,0.1800,-0.3300
1841020010496,-0.8750,20.3125,73.1250,-0.4300,0.0000,-0.2700
1841020010496,-5.6875,24.0000,71.6250,-0.4300,0.0400,-0.1900
1841040064512,-7.3125,27.3750,70.0000,-0.3000,0.2200,0.1500
1841060118528,-16.3125,27.0625,66.6875,-0.7600,-0.0600,0.1600
1841079910400,-11.6250,26.7500,65.8125,-0.9300,0.0600,0.0300
1841099964416,-5.5625,29.6250,61.5625,-0.7200,-0.1100,-0.1900
1841118969856,0.5625,33.5625,57.5000,-0.5500,-0.1000,-0.2100
1841139023872,2.4375,35.5000,54.4375,-0.5700,0.0000,-0.1500
1841159077888,3.8750,36.1250,51.1250,-0.5300,0.0900,-0.0600
1841179000832,-0.3750,31.7500,38.0000,-0.7100,0.1500,0.0900
1841198923776,-11.1875,30.1875,14.2500,-0.7200,0.5000,-0.1500
1841218977792,-8.7500,30.6250,5.4375,-0.7000,0.0300,-0.1300
1841220026368,-6.1875,31.3125,-7.7500,-0.7000,0.3600,-0.0700
1841239949312,-14.8125,31.1875,-21.0625,-0.6400,0.3600,-0.1900
1841260003328,-17.5000,30.1875,-39.0000,-0.6600,0.4100,-0.2500
1841279926272,-14.2500,28.3125,-54.3125,-0.5200,0.1200,-0.3000
1841299980288,-11.8125,25.3750,-62.5625,-0.3400,-0.1200,-0.2300
1841318985728,-17.4375,22.5000,-68.8125,-0.1900,-0.2000,-0.2600
1841339039744,-24.0000,21.8125,-72.1250,-0.2700,-0.1500,-0.2600
1841358962688,-28.8125,22.1875,-76.1875,-0.3500,-0.1600,-0.2400
1841378885632,-25.4375,22.2500,-83.2500,-0.6000,0.1300,-0.2100
1841398939648,-11.5625,18.6875,-86.1250,-0.3800,0.1900,-0.1100
1841418993664,5.2500,10.3750,-78.3750,0.0700,0.0700,0.0400
1841438916608,5.7500,6.8125,-76.5625,-0.2700,0.0700,0.2300
1841420042240,6.3750,1.1250,-74.2500,-0.3900,0.1900,0.2400
1841440096256,15.0000,-11.2500,-70.1250,-0.3700,0.3200,0.2300
1841460019200,24.1250,-22.0000,-66.4375,-0.4700,0.4500,0.0200
1841479942144,25.7500,-32.5625,-61.9375,-0.3200,0.3300,-0.0900
1841499996160,22.4375,-46.7500,-53.5000,0.0700,0.4300,0.0300
1841520050176,21.3750,-63.4375,-42.4375,0.0900,0.2800,0.1200
1841520050176,28.1250,-74.1250,-35.7500,0.0500,0.2700,0.3100
1841540104192,38.9375,-98.8125,-21.1250,0.0300,0.2200,0.3200
1841560027136,55.0000,-118.3750,-8.6875,-0.1900,-0.2500,-0.0600
1841579950080,69.6250,-131.3125,2.7500,-0.1500,-0.2600,0.1200
1841600004096,72.8125,-130.6875,9.8750,-0.4400,0.0400,1.0200
1841620058112,67.8750,-127.0625,12.6250,-0.5200,0.3800,1.1100
1841619009536,61.5625,-126.6250,12.9375,-0.5200,0.3800,1.1100
1841639063552,49.8750,-123.7500,13.2500,-0.3500,0.0200,0.5000
1841659117568,39.3750,-116.1250,16.8750,-0.2600,-0.4900,-0.1700
1841678909440,31.5625,-111.5625,21.0000,-0.4100,-0.7300,-0.1100
1841698963456,15.8750,-92.8125,33.0625,-0.4000,-0.2700,0.1400
1841719934976,12.5625,-81.3125,33.3750,-0.1400,0.1800,-0.1900
1841739988992,15.2500,-59.8750,34.1875,-0.0900,0.1300,-0.3700
1841760043008,16.4375,-45.5625,39.1875,-0.0400,0.1000,-0.5600
1841779965952,18.3125,-31.4375,42.0000,-0.2900,0.4300,-0.5600
1841799888896,16.0625,-16.1250,41.4375,-0.5200,0.5000,-0.5000
1841819025408,1.2500,-3.3125,38.0000,-0.5400,0.2600,-0.6400
1841838948352,1.2500,-3.3125,38.0000,-0.5400,0.2600,-0.6400
1841859002368,-1.9375,8.8125,36.0625,-0.5300,0.1500,-0.7700
1841878925312,-5.5625,24.0625,27.8125,-0.9500,0.4800,-0.4600
1841898979328,-6.7500,26.9375,22.6250,-0.9900,0.3500,-0.3400
1841918902272,-7.5625,30.5000,13.1875,-0.8000,0.1500,-0.1100
1841920081920,-4.3750,33.0625,7.6250,-0.5200,0.0200,-0.0500
1841940004864,-3.2500,35.6250,6.8125,-0.3800,0.1000,-0.0600
1841960058880,-10.1875,41.3125,8.8750,-0.2200,0.0200,0.0100
1841979981824,-7.3750,50.5625,13.8125,-0.1000,0.0500,-0.2300
1842000035840,-2.6250,59.0625,18.6875,-0.4100,0.0000,-0.4800
1842019958784,-1.6875,67.2500,24.0000,-0.3200,-0.0100,-0.5200
1842040012800,8.8750,76.0000,27.6875,-0.1900,0.1400,-0.1600
1842060066816,1.5000,80.0000,37.5625,-0.2900,0.0900,-0.0900
1842079989760,-4.4375,80.5000,40.1875,-0.4600,0.1600,-0.1300
1842099912704,-8.4375,81.5625,41.6875,-0.5500,0.2200,-0.1500
1842119049216,-12.0625,84.2500,41.5000,-0.6500,0.4300,-0.2000
1842139103232,-20.0000,87.9375,38.0000,-0.9200,0.1800,-0.1100
1842159026176,-23.6250,89.0625,33.5000,-0.8800,0.2500,0.1500
1842178949120,-21.2500,86.0000,27.1875,-0.8800,0.1400,0.2400
1842199003136,-13.7500,82.1875,21.8125,-0.7800,0.5000,0.4100
1842219057152,-22.4375,81.5000,11.1250,-0.9800,0.3100,0.1800
1842219974656,-22.4375,81.5000,11.1250,-0.9800,0.3100,0.1800
1842240028672,-44.5000,79.7500,-5.3125,-1.0900,0.1800,-0.3800
1842259951616,-47.4375,68.2500,-29.1250,-0.8900,0.0200,-0.1600
1842279874560,-39.2500,64.9375,-34.3750,-0.8300,-0.1000,-0.1600
1842299928576,-24.4375,56.8750,-42.0625,-0.8100,0.0900,-0.1100
1842318934016,-16.8750,50.1875,-50.5625,-0.6800,0.1800,-0.0800
1842338988032,-21.0625,35.3750,-60.8125,-0.5400,0.1900,-0.0500
1842359042048,-21.0625,29.8125,-63.6250,-0.5000,0.2400,-0.0900
1842378964992,-12.5625,17.8125,-71.5000,-0.6400,0.1300,-0.2500
1842398887936,8.4375,12.3125,-73.6875,-0.5900,-0.0500,-0.1700
1842418941952,11.8125,8.4375,-75.0625,-0.4000,-0.2100,-0.1000
1842419990528,11.8125,8.4375,-75.0625,-0.4000,-0.2100,-0.1000
1842440044544,9.8125,6.5000,-74.4375,-0.1900,-0.1900,0.1700
1842460098560,5.2500,6.5625,-71.4375,-0.3100,-0.2700,0.0600
1842480021504,10.7500,6.7500,-69.3750,-0.2300,-0.1600,0.1000
1842499944448,18.1250,6.0000,-64.6875,0.0800,0.0600,0.1100
1842519998464,17.2500,0.1875,-55.6875,0.2100,0.1500,0.2800
1842540052480,15.6250,-7.6875,-44.1875,0.0000,0.0100,0.3000
1842560106496,15.7500,-15.0000,-37.3125,-0.5100,0.1200,0.2100
1842579898368,12.2500,-21.8750,-35.9375,-0.5200,0.0000,0.1100
1842599952384,9.8750,-25.1875,-37.1250,-0.5200,-0.0100,-0.0400
1842620006400,7.1250,-28.4375,-39.0625,-0.4500,0.0200,-0.1200
1842640060416,5.4375,-34.0625,-38.7500,-0.5000,0.2100,0.0400
1842659983360,12.7500,-40.7500,-42.6250,-1.0400,-0.1500,-0.1400
1842618957824,12.7500,-40.7500,-42.6250,-1.0400,-0.1500,-0.1400
1842639011840,16.1250,-45.0000,-48.3750,-0.6400,-0.1500,-0.3800
1842659065856,23.9375,-45.7500,-51.8750,-0.4200,0.0200,-0.6700
1842678988800,25.9375,-49.7500,-47.1250,0.0600,0.2600,-0.1900
1842698911744,25.8750,-51.5000,-33.8750,-0.0100,0.1600,0.0000
1842718965760,24.8125,-51.4375,-28.0625,-0.2400,0.4300,0.0200
1842720014336,21.2500,-50.6250,-24.1875,-0.3200,0.3700,-0.1100
1842739937280,19.0000,-47.4375,-12.2500,0.3000,0.1700,-0.1300
1842759991296,18.7500,-42.0000,3.1875,0.3500,0.0400,-0.0800
1842779914240,29.1875,-32.5000,20.8125,0.1800,-0.1400,0.2200
1842799968256,26.8125,-21.3750,37.4375,-0.4800,0.4900,0.3900
1842818973696,23.0000,-17.9375,39.2500,-0.3600,0.2300,0.3300
1842839027712,16.5000,-12.1250,45.5625,-0.2500,0.1300,0.2700
1842858950656,19.6875,-4.2500,53.4375,0.0300,0.0800,-0.0100
1842878873600,22.8125,1.7500,64.8750,-0.0900,0.1000,-0.0600
1842898927616,20.7500,5.0000,76.8125,0.0100,0.1300,-0.1800
1842920030208,17.3750,8.5000,85.6875,0.0300,0.0900,-0.1800
1842940084224,17.3750,8.5000,85.6875,-0.1500,0.2200,-0.0600
1842960138240,1.3125,11.0000,89.1250,-0.4300,0.3000,-0.0700
1842979930112,-14.0000,9.8125,88.4375,-0.2300,0.2200,-0.1600
1842999984128,-9.3750,12.0000,86.0000,-0.1000,0.3500,-0.4000
1843020038144,-15.1875,16.6250,90.6250,-0.2800,-0.1600,-0.2200
1843020038144,-19.0000,18.9375,92.0625,-0.2800,-0.1600,-0.2200
1843040092160,-26.5000,25.1250,91.1250,-0.8500,-0.3200,-0.2700
1843060015104,-20.0625,31.3125,82.7500,-0.9100,-0.0700,-0.1400
1843079938048,-12.0625,34.2500,78.3125,-0.8400,0.1900,-0.0400
1843099992064,-5.0000,44.1875,69.4375,-0.6100,0.1400,-0.0900
1843120046080,-4.4375,47.5000,67.0625,-0.6800,-0.2300,-0.2700
1843118997504,-4.4375,47.5000,67.0625,-0.6200,-0.1600,-0.0900
1843139051520,-5.3125,48.5000,63.0625,-0.5500,-0.1500,0.1800
1843159105536,-4.3750,46.5625,56.9375,-0.5100,-0.0300,-0.1100
1843178897408,5.1875,42.6875,52.0625,-0.6800,0.0200,-0.2200
1843198951424,8.8125,38.4375,41.2500,-0.7700,-0.0400,-0.3700
1843219922944,10.4375,37.1875,35.5000,-0.6700,-0.0200,-0.2200
1843239976960,0.8750,33.6250,22.5625,-0.5500,0.2600,-0.0700
1843260030976,-9.6875,29.8125,7.1875,-0.8700,0.2600,0.0300
1843279953920,-15.3125,25.6875,-8.3750,-0.7800,0.2600,-0.1100
1843299876864,-19.2500,21.5625,-22.6875,-0.6300,0.0900,-0.3100
1843319930880,-26.3750,18.0625,-39.9375,-0.6900,0.2700,-0.4700
1843319013376,-26.3750,18.0625,-39.9375,-0.7800,0.2300,-0.4200
1843338936320,-27.6250,15.8750,-58.6875,-0.4800,0.1200,-0.2800
1843358990336,-18.1875,13.8125,-73.9375,-0.2800,-0.0300,-0.1200
1843378913280,-11.5000,10.6250,-83.6250,-0.3100,-0.2800,-0.0800
1843398967296,-9.0625,6.8750,-90.1250,-0.1900,-0.2900,-0.0600
1843418890240,-8.1250,5.4375,-90.3750,-0.1600,-0.0600,-0.0700
1843420069888,-8.1250,5.4375,-90.3750,-0.1600,-0.0600,-0.0700
1843440123904,-5.3750,7.1875,-90.0000,-0.2900,0.0000,-0.3600
1843460046848,5.1875,9.5625,-88.7500,-0.3400,-0.0300,-0.0600
1843479969792,11.5625,6.1250,-90.5000,-0.1700,-0.0400,0.1300
1843500023808,7.3750,3.7500,-89.1250,-0.2000,-0.1500,-0.1200
1843520077824,2.8125,0.0000,-84.0000,0.1100,-0.1500,-0.0100
1843520077824,2.8125,0.0000,-84.0000,0.1100,-0.1500,-0.0100
1843540000768,4.4375,-0.9375,-77.6250,-0.0100,-0.1400,0.0000
1843560054784,9.6250,-3.9375,-70.0000,0.0000,0.2100,0.0900
1843579977728,9.8125,-9.5625,-62.4375,-0.2500,0.2200,0.1300
1843600031744,-10.5000,-19.0000,-53.8125,-0.5300,0.1700,0.2200
1843619037184,-9.4375,-20.4375,-51.8750,-0.5800,0.0600,0.2000
1843639091200,10.5625,-25.4375,-45.0000,-0.1900,0.3700,0.3300
1843659014144,11.3125,-33.1250,-35.8750,-0.2100,0.2800,0.2900
1843678937088,-2.3750,-38.6250,-30.3125,-0.3700,0.0200,0.0800
1843698991104,-3.1875,-41.1250,-27.8125,-0.4800,0.0900,0.1500
1843719045120,6.0625,-42.5000,-23.3750,-0.7100,0.0400,0.3200
1843719962624,14.5000,-43.3125,-20.0625,-0.5700,0.1000,0.3200
1843740016640,25.6875,-44.3750,-12.1875,-0.2100,0.1000,0.1800
1843760070656,34.1250,-42.6250,1.4375,0.2500,-0.2200,-0.0900
1843779862528,47.6250,-39.0000,18.1250,0.4100,0.0500,0.3100
1843799916544,50.8750,-32.0625,33.0000,0.1800,0.0800,0.3200
1843819970560,47.1875,-27.3125,44.5000,-0.0400,0.4700,0.1500
1843818921984,47.1875,-27.3125,44.5000,-0.0400,0.4700,0.1500
1843838976000,38.8750,-21.6250,53.0625,-0.0700,0.1600,-0.0300
1843859030016,30.8125,-15.2500,62.0625,0.0500,-0.0100,-0.1400
1843878952960,24.2500,-6.3750,71.3125,0.1700,0.0600,-0.0600
1843898875904,16.9375,1.7500,77.3125,0.0600,0.3000,-0.1600
1843918929920,0.8750,4.7500,80.3125,-0.4400,0.4800,-0.2900
1843919978496,0.8750,4.7500,80.3125,-0.4400,0.4800,-0.2900
1843940032512,-7.9375,6.8125,80.2500,-0.5800,0.3600,-0.3800
1843960086528,-18.0625,7.9375,79.9375,-0.2800,0.1300,-0.3400
1843980009472,-25.3125,10.5000,82.3750,0.2700,-0.1400,-0.1200
1844000063488,-38.0000,12.2500,85.8750,0.0900,-0.2300,-0.3100
1844019986432,-41.1875,15.5000,91.0625,-0.2900,-0.2500,-0.2000
1844019986432,-35.6875,17.3125,93.0625,-0.2900,-0.2500,-0.2000
1844040040448,-21.5625,19.3750,92.3125,-0.9300,0.0200,-0.0500
1844060094464,-14.7500,20.1250,85.5625,-0.8200,0.3700,0.0000
1844080017408,-14.8750,23.1250,80.3750,-0.7900,0.3200,0.4100
1844099940352,-13.1875,26.1250,75.5625,-0.9800,-0.2100,0.3000
1844119994368,-5.8750,28.8750,72.0625,-0.5000,0.0800,0.0400
1844119076864,-3.0625,32.7500,67.3125,-0.8600,0.1700,-0.1700
1844138999808,3.8125,39.5625,59.8125,-0.8700,0.0300,-0.1500
1844159053824,4.0000,45.7500,50.2500,-0.9700,-0.0100,-0.2100
1844178976768,-3.5000,48.8125,35.8750,-0.7600,0.1100,-0.2100
1844199030784,-11.4375,47.0625,21.2500,-0.6700,0.1900,-0.0300
1844220002304,-12.3750,46.3125,13.8125,-0.6600,0.0000,-0.0100
1844239925248,-8.7500,43.0000,-4.2500,-0.6500,-0.2900,-0.1700
1844259979264,-8.8750,41.5000,-10.1875,-0.6300,-0.1800,-0.4000
1844279902208,-13.5000,39.6875,-28.5000,-0.4500,-0.0700,-0.2600
1844299956224,-18.6875,40.0000,-33.5000,-0.1900,-0.1000,-0.2100
1844318961664,-20.7500,40.0000,-42.5625,0.0000,0.1500,-0.0800
1844339015680,-19.1250,37.2500,-52.6875,-0.0700,0.1500,-0.0800
1844359069696,-14.1250,31.6250,-60.9375,-0.1700,-0.0800,-0.0200
1844378861568,-10.8125,23.7500,-64.8750,-0.1900,0.1500,0.0000
1844398915584,-6.8125,14.0625,-68.8125,-0.1000,0.0900,-0.1100
1844420018176,3.4375,4.6250,-71.4375,-0.0800,0.1600,0.0100
1844440072192,3.4375,4.6250,-71.4375,-0.0800,0.1600,0.0100
1844460126208,11.9375,-4.9375,-70.3750,-0.0200,0.0800,0.0100
1844479918080,17.6250,-11.6875,-70.1875,-0.2000,0.0200,0.1800
1844499972096,21.3750,-16.4375,-72.5625,-0.3100,0.1600,0.2400
1844520026112,19.8125,-21.4375,-75.8750,-0.2400,-0.0900,0.1900
1844520026112,7.5625,-25.5000,-76.1250,-0.0500,-0.1600,0.0700
1844540080128,-15.9375,-29.5625,-77.4375,-0.2800,-0.2300,-0.0900
1844560003072,-29.0625,-27.0000,-77.4375,-0.2000,-0.2000,-0.2100
1844579926016,-24.1875,-23.8750,-75.5625,-0.3200,0.1400,-0.2900
1844599980032,-11.1875,-20.5625,-73.5625,-0.0400,0.0400,-0.4300
1844599062528,7.7500,-14.3750,-69.8125,-0.5000,0.0300,-0.1700
1844618985472,7.7500,-14.3750,-69.8125,-0.5000,0.0300,-0.1700
1844639039488,10.5000,-10.0625,-64.8750,-0.5300,-0.0700,-0.0600
1844659093504,12.9375,-8.5625,-61.5625,-0.1100,0.1800,0.1600
1844679016448,7.2500,-11.4375,-54.8125,-0.1700,0.3000,0.2100
1844698939392,14.0000,-16.5000,-40.7500,-0.2400,0.3700,0.4500
1844719910912,23.7500,-19.2500,-29.6250,-0.3100,0.2900,0.4900
1844739964928,30.1250,-22.0000,-16.8750,-0.2300,0.0900,0.6000
1844760018944,34.8750,-24.5000,-3.1250,0.1400,0.1600,0.5100
1844779941888,39.2500,-26.5000,13.2500,0.0300,-0.2400,0.3300
1844799864832,56.6875,-23.7500,28.1875,0.1900,-0.1400,0.1900
1844819001344,65.7500,-15.6875,39.0625,0.0000,0.4200,0.3400
1844838924288,65.7500,-15.6875,39.0625,0.0000,0.4200,0.3400
1844858978304,42.1250,-10.8750,44.6250,-0.2900,0.4600,0.1100
1844878901248,29.8125,-6.6875,49.8125,-0.2100,0.1300,-0.1100
1844898955264,30.4375,-1.3750,56.3750,-0.0700,0.1400,-0.1200
1844919009280,29.1250,2.2500,66.3750,0.1000,-0.1900,-0.1600
1844920057856,22.1250,6.8750,78.5625,0.1200,-0.1400,-0.0200
1844940111872,2.3750,13.2500,82.4375,-0.1500,0.2700,0.0700
1844960034816,-28.7500,20.1250,76.7500,-0.7300,0.0600,-0.1500
1844979957760,-30.0625,27.5000,73.3750,-0.3800,-0.2800,-0.3400
1845000011776,-12.5000,36.7500,70.6250,-0.0800,-0.1500,-0.4700
1845020065792,-2.3125,44.4375,67.7500,-0.5200,-0.1500,-0.5700
1845039988736,-2.3125,44.4375,67.7500,-0.5200,-0.1500,-0.5700
1845060042752,-5.7500,51.2500,56.5000,-0.8500,-0.2000,-0.4300
1845079965696,-23.0000,52.6875,45.8750,-0.6100,0.1500,-0.3900
1845100019712,-30.1875,53.1250,42.0000,-0.1800,0.1700,-0.3500
1845119942656,-22.5000,53.6250,39.1875,-0.1800,-0.0600,-0.3100
1845119025152,-13.8125,51.5000,39.1250,-0.3100,0.0300,-0.0400
1845139079168,-16.0625,45.7500,41.2500,-0.2700,1.1300,-0.0800
1845159002112,-29.5625,38.8125,45.5625,-0.2900,-0.0300,0.2700
1845178925056,-20.0000,30.9375,27.4375,-0.7200,-0.8900,0.0900
1845198979072,-12.4375,23.1875,5.5625,-0.6300,0.4700,0.2600
1845219950592,-17.6250,14.5000,-6.6875,-0.5200,0.1900,0.2800
1845240004608,-17.6250,14.5000,-6.6875,-0.5200,0.1900,0.2800
1845260058624,-11.1875,7.0000,-18.3125,-0.4500,-0.1300,0.1800
1845279850496,-14.1875,1.5625,-32.3750,-0.5600,-0.0500,0.1000
1845299904512,-14.0625,-2.5000,-49.6875,-0.4200,-0.0700,-0.1200
1845319958528,-9.9375,-6.1250,-61.2500,0.0600,-0.2200,-0.2000
1845318909952,-3.8125,-9.9375,-69.6875,0.0500,-0.0700,-0.0800
1845338963968,-3.8125,-9.9375,-69.6875,0.0500,-0.0700,-0.0800
1845359017984,4.6250,-14.6875,-71.0000,-0.0800,-0.0100,-0.1100
1845378940928,10.6250,-17.7500,-71.9375,-0.2000,-0.0800,-0.1500
1845398863872,18.4375,-17.8750,-73.9375,-0.1500,-0.1000,0.0600
1845418917888,20.7500,-18.3750,-74.4375,0.0400,-0.2300,-0.1600
1845420097536,28.7500,-21.2500,-71.8125,0.1500,-0.3800,-0.3000
1845440020480,39.5000,-22.5000,-68.3125,-0.6000,0.1600,0.3000
1845460074496,54.0000,-25.3750,-64.2500,-0.5100,0.4400,0.2500
1845479997440,60.3750,-27.2500,-62.5625,-0.3200,-0.1000,-0.1500
1845500051456,64.8750,-28.8750,-55.7500,0.3000,0.0600,0.0100
1845519974400,67.2500,-30.9375,-42.1250,0.4000,0.0300,0.0000
1845540028416,38.2500,-40.6875,-24.1250,0.2000,1.1700,0.5000
1845560082432,7.1250,-48.8750,-7.3750,-0.1200,0.8100,0.5900
1845580005376,14.4375,-48.3125,-0.6250,-0.3100,0.2400,0.3200
1845599928320,24.6875,-46.6875,8.1250,0.0600,0.3400,0.0100
1845619064832,26.0625,-45.5000,20.2500,0.1100,0.1400,-0.0600
1845638987776,21.5000,-44.4375,31.3125,0.2700,0.2900,-0.1300
